duration_months,event_observed,is_15yr,orig_year,high_ltv,rate_spread,PropertyState_West Coast,PropertyState_South,PropertyState_Others,PropertyState_Northeast,PropertyType_SF,PropertyType_PU,PropertyType_MH,PropertyType_LH,PropertyType_CP,Occupancy_S,Occupancy_O,LoanPurpose_P,LoanPurpose_N,Channel_T,Channel_R,Channel_C,NumBorrowers,OrigLoanTerm,PPM,OrigInterestRate,LTV,OrigUPB,DTI,OCLTV,Units,MIP,FirstTimeHomebuyer,CreditScore
40,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,70.0,110000,33.44383617766727,70,1,0,0,707.0
193,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.625,90.0,67000,33.44383617766727,90,1,25,0,707.0
145,0,0,1999,0,0.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,7.0,70.0,58000,40.0,70,1,0,0,707.0
48,0,0,1999,0,-0.125,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,74.0,70000,38.0,74,1,0,0,707.0
16,0,0,1999,0,-0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,80.0,196000,33.44383617766727,80,1,0,0,707.0
45,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,82.0,115000,35.0,82,1,12,0,707.0
24,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.875,63.0,150000,33.44383617766727,63,1,0,0,707.0
14,0,0,1999,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,74.0,85000,33.44383617766727,74,1,0,0,707.0
59,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,80.0,76000,24.0,80,1,0,0,707.0
46,1,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,80.0,227000,36.0,80,1,0,0,707.0
8,0,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,73.0,75000,33.44383617766727,73,1,0,0,707.0
136,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,95.0,135000,33.44383617766727,95,1,30,0,707.0
75,0,0,1999,1,-0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,90.0,195000,31.0,90,1,25,0,707.0
117,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.75,70.0,135000,44.0,70,1,0,0,707.0
172,1,0,1999,1,-0.25,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,82.0,236000,35.0,82,1,12,0,707.0
37,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,69.0,86000,33.44383617766727,69,1,0,0,707.0
36,0,0,1999,0,0.375,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,360.0,0,7.25,59.0,94000,42.0,59,1,0,0,707.0
24,0,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,85.0,149000,41.0,85,1,12,0,707.0
46,0,0,1999,0,0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,7.375,50.0,65000,19.0,50,1,0,0,707.0
27,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,63.0,79000,31.0,63,1,0,0,707.0
27,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,95.0,86000,33.44383617766727,95,1,30,0,707.0
4,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,60.0,69000,25.0,60,1,0,0,707.0
32,0,0,1999,0,-0.125,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.75,66.0,240000,33.44383617766727,66,1,0,0,707.0
66,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.0,72.0,107000,48.0,72,1,0,0,707.0
43,0,0,1999,0,-0.375,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.5,80.0,188000,32.0,80,1,0,0,707.0
29,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.75,79.0,240000,33.44383617766727,79,1,0,0,707.0
177,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,84.0,151000,29.0,84,1,12,0,707.0
43,0,0,1999,1,0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,7.125,86.0,84000,43.0,86,1,25,0,707.0
51,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.625,56.0,240000,24.0,56,1,0,0,707.0
138,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.875,79.0,77000,33.44383617766727,79,1,0,0,707.0
48,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,85.0,135000,33.44383617766727,85,1,12,0,707.0
25,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,91.0,151000,33.44383617766727,91,1,30,0,707.0
49,0,0,1999,0,-0.125,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,75.0,206000,36.0,75,1,0,0,707.0
64,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,90.0,77000,33.44383617766727,90,1,25,0,707.0
29,0,0,1999,0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,64.0,64000,33.44383617766727,64,1,0,0,707.0
16,1,0,1999,1,-0.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.625,84.0,63000,37.0,84,1,12,0,707.0
9,0,0,1999,1,-0.07500000000000018,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.8,87.0,96000,33.0,87,1,25,0,707.0
16,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,88.0,156000,33.44383617766727,88,1,25,0,707.0
69,0,0,1999,1,-0.25,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,92.0,146000,36.0,92,1,25,0,707.0
39,0,0,1999,0,-0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,79.0,157000,34.0,79,1,0,0,707.0
33,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,80.0,128000,33.44383617766727,80,1,0,0,707.0
14,0,0,1999,1,0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.125,90.0,133000,33.44383617766727,90,1,25,0,707.0
80,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,90.0,126000,21.0,90,1,25,0,707.0
212,1,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,75.0,90000,34.0,75,1,0,0,707.0
49,0,0,1999,0,0.25,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.125,80.0,124000,27.0,80,1,0,0,707.0
2,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,75.0,173000,61.0,75,1,0,0,707.0
52,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,80.0,108000,43.0,80,1,0,0,707.0
56,1,0,1999,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,360.0,0,7.375,74.0,100000,5.0,74,1,0,0,707.0
46,1,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,85.0,82000,20.0,85,1,12,0,707.0
55,1,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,90.0,86000,31.0,90,1,25,0,707.0
42,0,0,1999,0,0.25,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,360.0,0,7.125,63.0,200000,25.0,63,1,0,0,707.0
54,0,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.5,45.0,125000,22.0,45,1,0,0,707.0
48,0,0,1999,0,-0.625,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.25,68.0,176000,45.0,68,1,0,0,707.0
7,0,0,1999,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,75.0,169000,27.0,75,1,0,0,707.0
211,0,0,1999,0,-0.25,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.625,67.0,74000,26.0,67,1,0,0,707.0
60,0,0,1999,0,0.625,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,2,360.0,0,7.5,64.0,65000,30.0,64,3,0,0,707.0
40,0,0,1999,1,-0.25,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.625,85.0,98000,14.0,85,1,12,0,707.0
66,0,0,1999,0,0.0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,80.0,78000,33.44383617766727,80,1,0,0,707.0
33,0,0,1999,1,0.25,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.125,90.0,105000,33.44383617766727,90,1,25,0,707.0
54,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,2,360.0,0,6.875,78.0,75000,25.0,78,1,0,0,707.0
165,1,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.875,75.0,158000,47.0,75,1,0,0,707.0
75,0,0,1999,0,-0.125,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,80.0,215000,38.0,80,1,0,0,707.0
142,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,53.0,150000,31.0,53,1,0,0,707.0
197,1,0,1999,1,0.25,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,83.0,185000,30.0,83,2,12,0,707.0
139,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.625,36.0,73000,45.0,36,1,0,0,707.0
34,1,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,62.0,179000,38.0,62,1,0,0,707.0
51,1,0,1999,0,0.125,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,63.0,184000,33.44383617766727,63,1,0,0,707.0
52,0,0,1999,0,0.5,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,2,360.0,0,7.375,80.0,84000,22.0,80,1,0,0,707.0
211,1,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.875,77.0,110000,23.0,77,1,0,0,707.0
27,0,0,1999,1,0.125,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,90.0,174000,40.0,90,1,25,0,707.0
70,0,0,1999,0,0.5,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.375,71.0,125000,14.0,71,1,0,0,707.0
43,0,0,1999,0,-0.375,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.5,80.0,134000,20.0,80,1,0,0,707.0
194,0,0,1999,0,-1.625,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,5.25,68.0,44000,33.44383617766727,68,1,0,0,707.0
56,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,54.0,56000,33.0,54,1,0,0,707.0
42,0,0,1999,0,0.25,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.125,74.0,240000,26.0,74,1,0,0,707.0
33,0,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.75,80.0,204000,33.44383617766727,80,1,0,0,707.0
21,0,0,1999,0,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,80.0,102000,41.0,80,1,0,0,707.0
33,0,0,1999,1,0.125,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,67000,33.44383617766727,95,1,30,0,707.0
50,0,0,1999,0,0.625,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.5,74.0,65000,50.0,74,1,0,0,707.0
26,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,54.0,100000,47.0,54,1,0,0,707.0
69,1,0,1999,0,-0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.75,70.0,98000,37.0,70,1,0,0,707.0
28,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.625,95.0,212000,33.44383617766727,95,1,30,0,707.0
120,1,0,1999,0,-0.125,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,44.0,65000,14.0,44,1,0,0,707.0
54,0,0,1999,1,1.25,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,360.0,0,8.125,90.0,77000,25.0,90,1,25,0,707.0
102,0,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,68.0,136000,33.44383617766727,68,1,0,0,707.0
3,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.625,95.0,208000,33.44383617766727,95,1,30,0,707.0
40,0,0,1999,0,0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,66.0,114000,13.0,66,1,0,0,707.0
63,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,80.0,112000,37.0,80,1,0,0,707.0
34,0,0,1999,1,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.5,85.0,181000,30.0,85,1,12,0,707.0
33,1,0,1999,1,-0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,90.0,132000,51.0,90,1,25,0,707.0
50,0,0,1999,0,0.375,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,7.25,80.0,118000,20.0,80,1,0,0,707.0
132,1,0,1999,0,0.25,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,360.0,0,7.125,55.0,81000,30.0,55,1,0,0,707.0
37,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,74.0,180000,33.44383617766727,74,1,0,0,707.0
165,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2,360.0,0,6.875,37.0,105000,22.0,37,1,0,0,707.0
16,0,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,6.875,88.0,67000,33.44383617766727,88,1,25,0,707.0
44,0,0,1999,0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,65.0,235000,38.0,65,1,0,0,707.0
70,1,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.5,80.0,130000,39.0,80,1,0,0,707.0
49,0,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,58.0,240000,39.0,58,1,0,0,707.0
42,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.25,71.0,230000,15.0,71,1,0,0,707.0
31,0,0,1999,0,0.5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,2,360.0,0,7.375,18.0,47000,34.0,18,1,0,0,707.0
46,0,0,1999,0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.875,62.0,177000,24.0,62,1,0,0,707.0
211,0,0,1999,0,-0.125,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.75,66.0,95000,38.0,66,1,0,0,707.0
10,0,0,1999,0,0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.25,80.0,240000,23.0,80,1,0,0,707.0
76,1,0,1999,0,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.75,45.0,150000,30.0,45,1,0,0,707.0
31,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,360.0,0,6.75,75.0,86000,59.0,75,1,0,0,707.0
16,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,79.0,165000,33.44383617766727,79,1,0,0,707.0
36,1,0,1999,0,0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.125,57.0,129000,25.0,57,1,0,0,707.0
63,0,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.5,73.0,149000,31.0,73,1,0,0,707.0
53,0,0,1999,0,-0.375,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.5,80.0,99000,40.0,80,1,0,0,707.0
45,0,0,1999,1,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,90.0,180000,32.0,90,1,25,0,707.0
130,0,0,1999,0,0.0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,77.0,103000,42.0,77,1,0,0,707.0
30,0,0,1999,1,-0.25,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,2,360.0,0,6.625,90.0,74000,40.0,90,1,25,0,707.0
17,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.625,86.0,212000,33.44383617766727,86,1,25,0,707.0
79,1,0,1999,0,-0.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.375,78.0,117000,18.0,78,1,0,0,707.0
29,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,79.0,143000,31.0,79,1,0,0,707.0
86,1,0,1999,0,0.875,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,360.0,0,7.75,70.0,30000,43.0,70,2,0,0,707.0
193,1,0,1999,1,-1.25,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,5.625,89.0,101000,33.44383617766727,89,1,25,0,707.0
53,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,89.0,164000,39.0,89,1,25,0,707.0
155,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.625,76.0,53000,25.0,76,1,0,0,707.0
39,1,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,74.0,82000,42.0,74,1,0,0,707.0
130,1,0,1999,1,0.25,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.125,90.0,68000,39.0,90,1,25,0,707.0
17,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,6.875,71.0,165000,33.44383617766727,71,1,0,0,707.0
127,0,0,1999,0,0.125,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,360.0,0,7.0,80.0,106000,29.0,80,1,0,0,707.0
64,0,0,1999,0,-0.125,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.75,37.0,100000,50.0,37,1,0,0,707.0
26,1,0,1999,0,0.125,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,64.0,91000,25.0,64,1,0,0,707.0
50,0,0,1999,0,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,1,360.0,0,7.0,67.0,133000,33.44383617766727,67,1,0,0,707.0
50,0,0,1999,0,-0.375,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.5,69.0,235000,35.0,69,1,0,0,707.0
49,0,0,1999,0,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,74.0,158000,26.0,74,1,0,0,707.0
33,0,0,1999,0,-0.25,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.625,75.0,172000,30.0,75,1,0,0,707.0
50,0,0,1999,0,-0.25,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.625,75.0,158000,33.0,75,1,0,0,707.0
31,0,0,1999,0,0.375,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.25,80.0,149000,33.44383617766727,80,1,0,0,707.0
5,0,0,1999,0,0.125,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,80.0,68000,33.44383617766727,80,1,0,0,707.0
55,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,80.0,82000,33.44383617766727,80,1,0,0,707.0
34,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,360.0,0,7.0,80.0,84000,33.0,80,1,12,0,707.0
71,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,360.0,0,6.875,80.0,100000,39.0,80,1,12,0,707.0
155,0,0,1999,1,-0.25,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.625,83.0,72000,33.44383617766727,83,1,12,0,707.0
5,0,0,1999,1,0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,7.0,83.0,84000,33.44383617766727,83,1,25,0,707.0
93,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,6.875,85.0,185000,25.0,85,1,25,0,707.0
55,1,0,1999,1,0.0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,2,360.0,0,6.875,90.0,99000,29.0,90,1,25,0,707.0
41,0,0,1999,1,0.125,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,360.0,0,7.0,90.0,207000,32.0,90,1,25,0,707.0
193,0,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,49000,33.44383617766727,95,1,30,0,707.0
42,0,0,1999,1,-0.125,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.75,95.0,81000,25.0,95,1,30,0,707.0
64,0,0,1999,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,360.0,0,6.875,95.0,104000,29.0,95,1,30,0,707.0
28,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.75,95.0,110000,39.0,95,1,30,1,707.0
57,0,0,1999,1,0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.0,95.0,109000,42.0,95,1,30,1,707.0
212,0,0,1999,1,-0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,1,6.625,95.0,64000,34.0,95,1,30,1,707.0
51,1,0,1999,0,-0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.5,80.0,139000,27.0,80,1,0,1,707.0
86,0,0,1999,1,0.25,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.125,97.0,63000,36.0,97,1,18,1,707.0
52,0,0,1999,1,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,90.0,152000,45.0,90,1,25,1,707.0
22,0,0,1999,1,0.625,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,7.5,95.0,166000,55.0,95,1,30,1,707.0
48,0,0,1999,1,-0.125,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,90.0,184000,45.0,90,1,25,1,707.0
49,0,0,1999,1,0.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,95.0,95000,38.0,95,1,30,1,707.0
33,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,80.0,87000,41.0,80,1,0,1,707.0
96,0,0,1999,0,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,7.0,80.0,66000,23.0,80,1,0,1,707.0
30,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.875,95.0,152000,41.0,95,1,30,1,707.0
38,0,0,1999,1,-0.125,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.75,95.0,86000,27.0,95,1,30,1,707.0
53,1,0,1999,1,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,95.0,174000,36.0,95,1,30,1,707.0
115,0,0,1999,0,0.0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,360.0,0,6.875,80.0,68000,17.0,80,1,0,1,707.0
53,1,0,1999,0,0.0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,2,360.0,0,6.875,54.0,240000,32.0,54,1,0,1,707.0
54,0,0,1999,1,0.125,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,95.0,128000,52.0,95,1,0,1,707.0
135,0,0,1999,1,-0.375,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,6.5,95.0,103000,25.0,95,1,30,1,707.0
29,0,0,1999,1,0.125,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.0,95.0,157000,41.0,95,1,30,1,707.0
34,0,0,1999,1,0.0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,360.0,0,6.875,95.0,177000,40.0,95,1,30,1,707.0
47,0,0,1999,1,0.25,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,2,360.0,0,7.125,97.0,116000,28.0,97,1,18,1,707.0
